domain_id,subdomain_id,facet_id,method,rank,text,passed,domain1,domain2,domain3,domain4,domain5,domain6,domain7,domain8,domain9,domain10,domain11,domain12,domain13,domain14
1,1.1,1.1.1,gemma,1,bijhouden wat er wordt uitgelegd tijdens de les,True,2.0208530610824313,0.00786504388981738,-0.3556504087091773,0.08468738129197421,1.4967349963194252,0.2467054779918882,1.6718850489357002,0.1494255671686799,-0.25632641995941363,0.9206321337058444,-2.2540929588940326,0.866569027221513,-0.27508467337364156,1.9776250895467946
1,1.1,1.1.2,gemma,2,een taak met behulp van woordenlijsten uitvoeren,True,1.1501807713803636,-0.45958577706268827,-1.1238748660134732,-0.29814090126733545,-0.03692326690953858,-1.3194345523225859,-1.036429191332164,-0.10842371903255746,0.09278848843001773,0.3993641203864902,-0.28664225342943417,-0.5209369980627188,-1.6228207805240147,1.5688734496113506
1,1.1,1.1.3,gemma,3,ideeën delen voor de presentatie,True,3.148900570869548,1.3677766591211242,2.7358439999165713,0.07220553673266669,2.3563321202840286,0.14731883810117694,0.9257342586423649,1.27923782664897,-1.265977450776908,1.2229453049754684,1.3425391081841485,2.6996867298346054,2.633760222222951,-0.5360153759078573
1,1.1,1.1.4,gemma,4,lesnotities doornemen en samenvatten,True,1.0092988386290371,-1.0950567955956374,1.0713219619593868,-0.30870661618541645,2.3721793649716707,0.7581505079627568,2.0831743995650953,1.6610102465436611,-0.4447931862166824,-0.17208007919326757,-0.9368165472059129,2.0992384029742595,1.6375300480989714,1.868399949307967
1,1.1,1.1.5,gemma,5,naar een digitale les inloggen,True,2.20550019416049,-0.29121034295111753,0.39631812585688875,-1.4473088543860428,0.01433843130324739,-0.12668586944334212,0.8947590383061929,-1.8194607990351463,-0.7180069240076928,2.007103111091935,-1.142323130280921,-0.037769749675527584,-0.71809925561901,0.5048800450743157
1,1.1,1.1.6,gemma,6,strategieën zoeken om een moeilijk puzzel te kunnen aanpakken,True,1.0886334367074912,0.8207120475366094,-0.006255968578317372,0.03851943071267712,1.582714007773998,0.8333857803544422,1.0415684787480475,0.4414047295896853,-0.3176819593339072,1.3116325696571098,-1.2357725179175267,-0.6248718997337146,0.6677938008343929,1.7249781732750216
1,1.1,1.1.7,gemma,7,een eigen lied componeren met verschillende melodieën,True,2.229907915109275,-0.6561030991301675,2.465058565395852,-2.884918643101674,-0.9133609833086949,-2.965582853223985,-1.860820749932558,-2.2277984943846,-0.9058907699740116,0.7099458233670349,2.560700996750979,-0.3620848863362197,-0.8953590943259782,-1.5985877300416014
1,1.2,1.2.1,gemma,8,je spullen klaarleggen voor de volgende les,True,1.021740144246678,0.2772666635795359,-0.13687385102815192,0.7438150820765717,1.4422964264625278,0.30484455947869493,1.926232086687082,1.2646029138357169,0.8711881454367274,0.7000410016362649,-0.691652735208596,0.3253203974862479,0.4657146185644951,1.652221293523633
1,1.2,1.2.2,gemma,9,het resultaat van je examen bekijken,True,0.7682974820231562,2.101668883795586,-1.5195904144820926,-0.04424090833808415,0.7643796774891276,0.16416892792372012,-0.3582484158991665,0.3571698173654701,-0.6600425424005716,3.0503949997999626,-1.8303737762225012,-1.3870462929211544,-0.169571853228132,1.8181395428849914
1,1.2,1.2.3,gemma,10,een document ordenen op alfabet,True,1.620890402290786,0.07195759070715202,0.032751204635828014,-1.3038132776896787,-0.5937709930540858,-1.4221355607120902,-1.51919504869947,-0.8706529253547359,0.23998379411842827,0.49861696346407436,-0.6276879890744378,-2.1091943624145673,-1.541101973077604,2.4097907420953524
1,1.2,1.2.4,gemma,11,aanmoedigen tijdens een wedstrijd tussen klassen,True,0.7908786842329435,-2.9865910115001877,0.3460131757873885,-3.292693141238815,0.49181246391316263,3.1180050623919504,4.069297078970058,-2.5410985996104003,-1.4495310156003405,-2.919957143203069,-0.8460262716770286,3.4736775944080316,0.7549804648596993,-1.1901036732147712
1,1.3,1.3.1,gemma,12,de leerkracht om uitleg vragen,True,2.1167357413622687,0.9822464846563197,0.4306461074672815,-0.8161489765574446,0.7184094745627041,-0.4548818277165725,1.3565493257822068,-0.40425330345816,-0.23209869914479303,1.4703579844979189,-0.4642262383469622,1.2936801883520532,-0.27856841570103524,0.19255017178070613
1,1.3,1.3.2,gemma,13,een grap vertellen aan een klasgenoot,True,3.892489251759687,-1.35131472088115,2.119712053610157,-2.541930899744272,0.19097521063639916,-0.9884558898205587,2.0203591479407033,-1.482242789391568,-1.5092592501886202,-0.6839709413602015,1.0012356823985369,2.457547790268995,0.16362669395621518,-0.3062495177869423
1,1.3,1.3.3,gemma,14,samen een kring vormen voor de les,True,1.466700355639999,0.1583333893284678,1.0632733510026584,-1.2155731109517283,0.32505759137545903,1.9507050523051035,1.616197407543344,-0.9315763427228335,0.33171885040565724,0.15720045490248497,-0.34615766210660687,2.6153592799565075,0.03300191903983253,0.6771868384633295
1,1.3,1.3.4,gemma,15,meer informatie over de schoolkeuze krijgen,True,1.534520605737047,0.08304518522467531,-0.6143854268734583,-0.913804993536829,1.029388521593767,0.3616783349990409,1.7493736984963704,-0.47779936088946695,-1.040157801606119,1.486326080976601,-1.4583915902897315,-0.6125490578535506,0.4457564912011119,2.7841692949172474
2,2.1,2.1.1,gemma,16,de huid goed afdrogen,True,-0.6012685812088667,-1.396102406225814,-2.517721801273378,0.2800131981330605,0.5606461696142746,-0.9261725803776478,1.602925930939095,0.713825562085576,-0.18557026110762936,-1.025157808113937,-2.3266019454549243,-0.40121905115416057,-0.41326618684947186,1.3209295469519946
2,2.1,2.1.2,gemma,17,een lekkere maaltijd klaarmaken,True,-1.3265008038176602,-1.0140478146089305,-2.262184636718601,0.9262131272994203,-0.01745497245049075,-1.28460883323253,0.6527871510914616,4.479647393014762,-0.09170393526939549,-1.4812305557424046,0.27960621780867595,0.2790532412348952,0.8895422361199434,1.0847763084232234
2,2.1,2.1.3,gemma,18,ramen schoonmaken met een doekje,True,-2.4150846853970958,-1.2051054350385528,-3.070818754143771,0.01275732937296018,-1.8964002920902747,-2.241337654738599,-0.700923941371164,1.556039443983228,1.4131554026842412,-2.5615406077353606,-0.10045201085863506,-1.062540940418355,-2.189787953878533,0.8852856080456271
2,2.1,2.1.4,gemma,19,kleren voor morgen sorteren in de kast,True,-0.5888451231715635,-0.6699919949054134,-0.7728796065534548,0.025472936252545604,-0.012181112380858583,-1.3387058129636622,0.9653594485956745,0.8935529821201136,0.8747886777070853,-1.2800958893776004,-0.20001765302380795,-0.6219504672012619,-0.7658520449824242,1.2034522520832518
2,2.1,2.1.5,gemma,20,ouders helpen met de was opvouwen,True,1.0233999863218748,-1.5646774460891517,-0.051502094473930136,-1.0539353871969583,-1.2122021479855896,-1.0161632531133376,1.1379925019406416,-1.3176018670041734,0.34017271145039185,-1.9088851963091642,0.38961781723101113,1.8727625404172195,-1.4875034417038642,0.7649898492628465
2,2.2,2.2.1,gemma,21,vragen om advies over een probleem met vrienden,True,1.9679345788370486,1.3812978548595185,-0.016016824270143438,0.6099318707358156,0.8751622366828116,0.8282841346754998,1.2587259425635544,-0.17580177375244585,-0.3915519578378188,0.4809840838851189,0.8474701553024154,2.4287070896873084,1.1472539834356823,-0.41495886654637354
2,2.2,2.2.2,gemma,22,delen van je spullen met je broer of zus,True,0.547655326401183,-0.2712106260312424,0.4671320041911537,-0.22131721263560927,0.7889662011667997,-0.10152765851936985,0.9373159030580063,-0.38585879181800176,0.8475015116327848,-1.0439949318955768,-0.1556941863545093,1.0815859386368258,1.343653865557559,1.5603563392060722
2,2.2,2.2.3,gemma,23,meegaan op visite bij oom en tante,True,0.16652805389564057,-0.6822032987231046,-0.4534505481885449,0.8018647562551742,0.5329699862099243,0.06164746819080137,1.3374332269545655,1.0375921306572564,-0.015734927720608027,-0.5733272125898694,-1.2983180327420343,0.8042958232765732,0.2952622262281569,2.2843602408002184
