domain_id,subdomain_id,facet_id,method,rank,text,passed,domain1,domain2,domain3,domain4,domain5,domain6,domain7,domain8,domain9,domain10,domain11,domain12,domain13,domain14
1,1.1,1.1.1,gemma,1,bijhouden wat er wordt uitgelegd tijdens de les,True,2.1179986000061035,0.5708663463592529,0.0027322107926011086,0.14848116040229797,1.5447542667388916,0.47058460116386414,2.1141891479492188,1.563966155052185,-0.4032534062862396,1.5328933000564575,-1.227918028831482,0.5309316515922546,0.06211605295538902,1.7566869258880615
1,1.1,1.1.2,gemma,2,een taak met behulp van woordenlijsten uitvoeren,True,0.8544921875,0.7668213844299316,-0.3497384488582611,-0.30400019884109497,-0.19274133443832397,-1.5932822227478027,-0.9108869433403015,-0.2625078558921814,0.7478833198547363,1.1033977270126343,-0.722287654876709,-2.4433226585388184,-1.7745565176010132,1.9252229928970337
1,1.1,1.1.3,gemma,3,ideeën delen voor de presentatie,True,2.158811569213867,1.669682502746582,2.1046297550201416,0.9550704956054688,1.7010895013809204,0.49799707531929016,1.6671210527420044,2.259153127670288,-0.19045792520046234,1.3513849973678589,0.6922287344932556,0.7646327614784241,1.961807131767273,0.7479054927825928
1,1.1,1.1.4,gemma,4,lesnotities doornemen en samenvatten,True,1.9266705513000488,-0.09409775584936142,-0.2507491111755371,-0.4773453176021576,0.8508896231651306,-0.6164474487304688,0.6018450260162354,0.8654296398162842,0.09790743887424469,0.9759521484375,-1.812957525253296,-1.472094178199768,-0.1791394203901291,2.4930319786071777
1,1.1,1.1.5,gemma,5,naar een digitale les inloggen,True,2.069185972213745,0.8593443036079407,0.8980462551116943,-1.2876249551773071,0.7046942114830017,0.4087177813053131,0.2311393767595291,-1.2376396656036377,0.030812060460448265,2.264918565750122,-0.28731483221054077,0.2753283679485321,0.2697620689868927,0.48777827620506287
1,1.1,1.1.6,gemma,6,strategieën zoeken om een moeilijk puzzel te kunnen aanpakken,True,-0.8240344524383545,2.727810859680176,-0.36245840787887573,0.15839776396751404,0.5981448292732239,0.7618733048439026,-0.29742276668548584,1.3025237321853638,-0.14841845631599426,1.276688575744629,-1.4859360456466675,-2.85408878326416,-0.2856617271900177,1.5030649900436401
1,1.1,1.1.7,gemma,7,een eigen lied componeren met verschillende melodieën,True,1.109142541885376,0.23381276428699493,4.022332668304443,-2.2724227905273438,-2.620274305343628,-1.9353482723236084,-1.8734272718429565,-1.8569672107696533,-0.4461885392665863,1.5310583114624023,2.010291337966919,-0.9219579100608826,-0.7135289311408997,-1.0944557189941406
1,1.2,1.2.1,gemma,8,je spullen klaarleggen voor de volgende les,True,0.7797942757606506,1.0812898874282837,0.0031689321622252464,0.2047983705997467,0.9894371628761292,1.184627890586853,1.1618727445602417,1.3893179893493652,0.8981632590293884,0.3455543518066406,-0.6298422813415527,0.8646784424781799,0.735787034034729,1.46910560131073
1,1.2,1.2.2,gemma,9,het resultaat van je examen bekijken,True,0.5042011737823486,1.5068426132202148,-0.0805901363492012,-0.5812792778015137,0.7804043292999268,-0.5977103114128113,-0.5276607871055603,0.48090752959251404,0.12083837389945984,1.454350233078003,-0.9305633902549744,-1.7886461019515991,-0.4743219316005707,1.5022156238555908
1,1.2,1.2.3,gemma,10,een document ordenen op alfabet,True,2.076596260070801,0.751383900642395,1.427948236465454,-0.9972346425056458,-0.21040327847003937,-2.5925276279449463,-2.1355741024017334,-0.5211617946624756,0.25522395968437195,1.35775887966156,-0.19337201118469238,-2.746051788330078,-1.535068392753601,2.6710000038146973
